(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
15:38:48.079, 	1, 	2, 	27.194, 	22.9834, 	1, 	12, 	3.04, 	(-0.00664689,0.188309);
15:38:48.099, 	1, 	2, 	20.9355, 	21.4888, 	1, 	8, 	3.04, 	(-0.0319979,-0.416299);
15:38:48.119, 	1, 	2, 	28.721, 	25.0477, 	1, 	8, 	3.04, 	(0.234496,-0.398033);
15:38:48.139, 	1, 	2, 	27.6803, 	24.3285, 	1, 	8, 	3.04, 	(0.232759,0.319662);
15:38:48.170, 	1, 	2, 	19.9214, 	24.2624, 	1, 	8, 	3.04, 	(0.113839,0.724672);
15:38:48.180, 	1, 	2, 	29.3066, 	23.8405, 	1, 	4, 	3.04, 	(0.0775256,-0.355199);
15:38:48.200, 	1, 	2, 	28.4589, 	23.3697, 	1, 	-1.38778e-15, 	3.04, 	(0.311977,0.309755);
15:38:48.220, 	1, 	2, 	29.7535, 	23.4337, 	1, 	-1.38778e-15, 	3.04, 	(0.0779633,-0.332762);
15:38:48.240, 	1, 	2, 	29.4989, 	23.3926, 	1, 	-1.38778e-15, 	3.04, 	(-0.27907,0.0205526);
15:38:48.269, 	1, 	2, 	28.541, 	23.6507, 	1, 	-1.38778e-15, 	3.04, 	(-0.179672,-0.142769);
15:38:48.280, 	1, 	2, 	28.2451, 	24.2362, 	1, 	-1.38778e-15, 	3.04, 	(0.18451,0.0912573);
15:38:48.300, 	1, 	2, 	22.21, 	21.809, 	1, 	-1.38778e-15, 	3.04, 	(-0.351805,0.217581);
15:38:48.321, 	1, 	2, 	29.9263, 	17.603, 	1, 	-1.38778e-15, 	3.04, 	(-0.0062467,0.191305);
15:38:48.341, 	1, 	2, 	29.9482, 	22.5475, 	1, 	-1.38778e-15, 	3.04, 	(-0.224768,-0.160597);
15:38:48.369, 	1, 	2, 	32.1603, 	22.6799, 	1, 	-1.38778e-15, 	3.04, 	(0.106868,-0.200961);
15:38:48.381, 	1, 	2, 	25.2401, 	26.0687, 	1, 	-1.38778e-15, 	3.04, 	(0.142757,0.908788);
