 NEW RECORD - 08-21-2023 18:30:49, 	peak_power,	 snr_est,	 range,	 angle
18:32:19.211, 	1258.73, 	28.637, 	3.00587, 	4.92994
18:32:19.253, 	1965.87, 	36.9099, 	3.15616, 	4.03194
18:32:19.253, 	1965.87, 	36.9099, 	3.15616, 	4.03194
18:32:19.253, 	1965.87, 	36.9099, 	3.15616, 	4.03194
18:32:19.312, 	695.014, 	27.9138, 	3.15616, 	2.23869
18:32:19.353, 	1667.64, 	31.9109, 	3.15616, 	2.23869
18:32:19.353, 	1667.64, 	31.9109, 	3.15616, 	2.23869
18:32:19.353, 	1667.64, 	31.9109, 	3.15616, 	2.23869
18:32:19.412, 	688.344, 	30.9258, 	3.30646, 	3.13493
18:32:19.453, 	1079.9, 	34.6033, 	3.15616, 	3.13493
18:32:19.453, 	1079.9, 	34.6033, 	3.15616, 	3.13493
18:32:19.453, 	1079.9, 	34.6033, 	3.15616, 	3.13493
18:32:19.512, 	694.475, 	32.6592, 	3.15616, 	3.13493
18:32:19.553, 	2021.72, 	39.1615, 	3.15616, 	3.13493
18:32:19.553, 	2021.72, 	39.1615, 	3.15616, 	3.13493
18:32:19.553, 	2021.72, 	39.1615, 	3.15616, 	3.13493
18:32:19.612, 	1325.96, 	30.3945, 	3.15616, 	3.13493
18:32:19.653, 	3208.74, 	39.4238, 	3.15616, 	4.03194
18:32:19.653, 	3208.74, 	39.4238, 	3.15616, 	4.03194
18:32:19.713, 	1513.88, 	30.2555, 	3.30646, 	4.03194
18:32:19.713, 	1513.88, 	30.2555, 	3.30646, 	4.03194
18:32:19.753, 	2987.17, 	36.2205, 	3.15616, 	3.13493
18:32:19.753, 	2987.17, 	36.2205, 	3.15616, 	3.13493
18:32:19.813, 	1591.94, 	37.8088, 	3.15616, 	4.03194
18:32:19.813, 	1591.94, 	37.8088, 	3.15616, 	4.03194
18:32:19.853, 	1261.59, 	32.3661, 	3.15616, 	3.13493
18:32:19.853, 	1261.59, 	32.3661, 	3.15616, 	3.13493
18:32:19.913, 	3644.99, 	36.9426, 	3.30646, 	4.03194
18:32:19.913, 	3644.99, 	36.9426, 	3.30646, 	4.03194
18:32:19.953, 	2727.81, 	36.1943, 	3.30646, 	4.03194
18:32:19.953, 	2727.81, 	36.1943, 	3.30646, 	4.03194
18:32:20.013, 	1572.28, 	34.2757, 	3.15616, 	4.92994
18:32:20.013, 	1572.28, 	34.2757, 	3.15616, 	4.92994
18:32:20.053, 	1630.36, 	32.8094, 	3.15616, 	4.92994
18:32:20.053, 	1630.36, 	32.8094, 	3.15616, 	4.92994
18:32:20.113, 	1293.58, 	31.4338, 	3.15616, 	4.03194
18:32:20.113, 	1293.58, 	31.4338, 	3.15616, 	4.03194
18:32:20.154, 	1136.24, 	31.5061, 	3.15616, 	4.03194
18:32:20.154, 	1136.24, 	31.5061, 	3.15616, 	4.03194
18:32:20.213, 	1315.36, 	31.3722, 	3.15616, 	4.03194
18:32:20.213, 	1315.36, 	31.3722, 	3.15616, 	4.03194
18:32:20.254, 	906.662, 	35.1613, 	3.15616, 	4.92994
18:32:20.254, 	906.662, 	35.1613, 	3.15616, 	4.92994
18:32:20.314, 	575.01, 	30.4927, 	3.15616, 	4.03194
18:32:20.314, 	575.01, 	30.4927, 	3.15616, 	4.03194
18:32:20.354, 	116.311, 	23.6095, 	3.15616, 	4.92994
18:32:20.354, 	116.311, 	23.6095, 	3.15616, 	4.92994
18:32:20.414, 	167.036, 	21.8271, 	3.30646, 	4.92994
18:32:20.414, 	167.036, 	21.8271, 	3.30646, 	4.92994
18:32:20.414, 	167.036, 	21.8271, 	3.30646, 	4.92994
18:32:20.414, 	167.036, 	21.8271, 	3.30646, 	4.92994
18:32:20.414, 	167.036, 	21.8271, 	3.30646, 	4.92994
18:32:20.614, 	287.337, 	30.0528, 	3.15616, 	4.03194
18:32:20.614, 	287.337, 	30.0528, 	3.15616, 	4.03194
18:32:20.614, 	287.337, 	30.0528, 	3.15616, 	4.03194
18:32:20.715, 	286.781, 	25.5517, 	3.15616, 	4.03194
18:32:20.715, 	286.781, 	25.5517, 	3.15616, 	4.03194
18:32:20.715, 	286.781, 	25.5517, 	3.15616, 	4.03194
18:32:20.815, 	1052.12, 	37.0139, 	3.15616, 	4.92994
18:32:20.815, 	1052.12, 	37.0139, 	3.15616, 	4.92994
18:32:20.815, 	1052.12, 	37.0139, 	3.15616, 	4.92994
18:32:20.915, 	2311.02, 	38.1771, 	3.15616, 	4.03194
18:32:20.915, 	2311.02, 	38.1771, 	3.15616, 	4.03194
18:32:20.915, 	2311.02, 	38.1771, 	3.15616, 	4.03194
18:32:21.015, 	6560.99, 	39.5107, 	3.15616, 	4.92994
18:32:21.015, 	6560.99, 	39.5107, 	3.15616, 	4.92994
18:32:21.015, 	6560.99, 	39.5107, 	3.15616, 	4.92994
18:32:21.115, 	4442.5, 	38.1625, 	3.15616, 	4.92994
18:32:21.115, 	4442.5, 	38.1625, 	3.15616, 	4.92994
18:32:21.115, 	4442.5, 	38.1625, 	3.15616, 	4.92994
18:32:21.216, 	201.608, 	24.6499, 	3.30646, 	0.447628
18:32:21.216, 	201.608, 	24.6499, 	3.30646, 	0.447628
18:32:21.216, 	201.608, 	24.6499, 	3.30646, 	0.447628
18:32:21.355, 	2159.95, 	34.0875, 	4.50881, 	1.34299
18:32:21.216, 	201.608, 	24.6499, 	3.30646, 	0.447628
18:32:21.216, 	201.608, 	24.6499, 	3.30646, 	0.447628
18:32:21.455, 	1357.59, 	32.818, 	4.50881, 	2.23869
18:32:21.455, 	1357.59, 	32.818, 	4.50881, 	2.23869
18:32:21.455, 	1357.59, 	32.818, 	4.50881, 	2.23869
18:32:21.555, 	1376.04, 	31.5605, 	3.45675, 	31.5631
18:32:21.555, 	1376.04, 	31.5605, 	3.45675, 	31.5631
18:32:21.555, 	1376.04, 	31.5605, 	3.45675, 	31.5631
18:32:21.655, 	3600.01, 	38.7216, 	0, 	22.508
18:32:21.655, 	3600.01, 	38.7216, 	0.0, 	22.508
18:32:21.655, 	3600.01, 	38.7216, 	0.0, 	22.508
18:32:21.755, 	2888.65, 	34.5021, 	0, 	20.5829
18:32:21.755, 	2888.65, 	34.5021, 	0.0, 	20.5829
18:32:21.755, 	2888.65, 	34.5021, 	0.0, 	20.5829
18:32:21.855, 	1954.35, 	32.5471, 	0, 	20.5829
18:32:21.855, 	1954.35, 	32.5471, 	0.0, 	20.5829
18:32:21.855, 	1954.35, 	32.5471, 	0.0, 	20.5829
18:32:21.955, 	1453.59, 	32.1872, 	0, 	19.6296
18:32:21.955, 	1453.59, 	32.1872, 	0.0, 	19.6296
18:32:21.955, 	1453.59, 	32.1872, 	0.0, 	19.6296
18:32:22.056, 	883.915, 	31.6184, 	0.150294, 	19.6296
18:32:22.056, 	883.915, 	31.6184, 	0.150294, 	19.6296
18:32:22.056, 	883.915, 	31.6184, 	0.150294, 	19.6296
18:32:22.155, 	863.855, 	31.0277, 	3.45675, 	0.447628
18:32:22.155, 	863.855, 	31.0277, 	3.45675, 	0.447628
18:32:22.155, 	863.855, 	31.0277, 	3.45675, 	0.447628
18:32:22.255, 	2421.37, 	35.5672, 	0, 	19.6296
18:32:22.255, 	2421.37, 	35.5672, 	0.0, 	19.6296
18:32:22.255, 	2421.37, 	35.5672, 	0.0, 	19.6296
18:32:22.355, 	699.836, 	31.1981, 	3.60704, 	-0.447628
18:32:22.355, 	699.836, 	31.1981, 	3.60704, 	-0.447628
18:32:22.355, 	699.836, 	31.1981, 	3.60704, 	-0.447628
18:32:22.455, 	2889.99, 	35.8722, 	0, 	20.5829
18:32:22.455, 	2889.99, 	35.8722, 	0.0, 	20.5829
18:32:22.455, 	2889.99, 	35.8722, 	0.0, 	20.5829
18:32:22.555, 	257.453, 	29.039, 	0.150294, 	19.6296
18:32:22.555, 	257.453, 	29.039, 	0.150294, 	19.6296
18:32:22.555, 	257.453, 	29.039, 	0.150294, 	19.6296
18:32:22.656, 	225.075, 	25.3117, 	0.150294, 	20.5829
18:32:22.656, 	225.075, 	25.3117, 	0.150294, 	20.5829
18:32:22.656, 	225.075, 	25.3117, 	0.150294, 	20.5829
18:32:22.756, 	498.788, 	26.1863, 	3.90763, 	3.13493
18:32:22.756, 	498.788, 	26.1863, 	3.90763, 	3.13493
18:32:22.756, 	498.788, 	26.1863, 	3.90763, 	3.13493
18:32:22.856, 	2285.88, 	35.7601, 	0.150294, 	20.5829
18:32:22.856, 	2285.88, 	35.7601, 	0.150294, 	20.5829
18:32:22.856, 	2285.88, 	35.7601, 	0.150294, 	20.5829
18:32:22.956, 	609.292, 	28.5923, 	0, 	20.5829
18:32:22.956, 	609.292, 	28.5923, 	0.0, 	20.5829
18:32:22.956, 	609.292, 	28.5923, 	0.0, 	20.5829
18:32:23.056, 	619.551, 	29.7579, 	0, 	20.5829
18:32:23.056, 	619.551, 	29.7579, 	0.0, 	20.5829
18:32:23.056, 	619.551, 	29.7579, 	0.0, 	20.5829
18:32:23.156, 	346.042, 	27.5569, 	3.75734, 	2.23869
18:32:23.156, 	346.042, 	27.5569, 	3.75734, 	2.23869
18:32:23.156, 	346.042, 	27.5569, 	3.75734, 	2.23869
18:32:23.256, 	1379.56, 	31.9274, 	76.8, 	21.5423
18:32:23.256, 	1379.56, 	31.9274, 	76.8, 	21.5423
18:32:23.256, 	1379.56, 	31.9274, 	76.8, 	21.5423
18:32:23.356, 	1477.14, 	30.469, 	76.8, 	21.5423
18:32:23.356, 	1477.14, 	30.469, 	76.8, 	21.5423
18:32:23.356, 	1477.14, 	30.469, 	76.8, 	21.5423
18:32:23.456, 	996.379, 	31.386, 	76.8, 	21.5423
18:32:23.456, 	996.379, 	31.386, 	76.8, 	21.5423
18:32:23.556, 	1458.06, 	34.5961, 	3.45675, 	13.0948
18:32:23.556, 	1458.06, 	34.5961, 	3.45675, 	13.0948
18:32:23.556, 	1458.06, 	34.5961, 	3.45675, 	13.0948
18:32:23.621, 	370.843, 	26.4773, 	3.60704, 	10.3516
18:32:23.621, 	370.843, 	26.4773, 	3.60704, 	10.3516
18:32:23.621, 	370.843, 	26.4773, 	3.60704, 	10.3516
18:32:23.721, 	449.291, 	26.1579, 	0, 	21.5423
18:32:23.721, 	449.291, 	26.1579, 	0.0, 	21.5423
18:32:23.721, 	449.291, 	26.1579, 	0.0, 	21.5423
18:32:23.821, 	227.397, 	28.4973, 	3.75734, 	15.8689
18:32:23.821, 	227.397, 	28.4973, 	3.75734, 	15.8689
18:32:23.821, 	227.397, 	28.4973, 	3.75734, 	15.8689
18:32:23.922, 	874.759, 	31.9107, 	3.45675, 	11.263
18:32:23.922, 	874.759, 	31.9107, 	3.45675, 	11.263
18:32:23.922, 	874.759, 	31.9107, 	3.45675, 	11.263
18:32:24.026, 	587.925, 	31.7365, 	3.45675, 	13.0948
18:32:24.026, 	587.925, 	31.7365, 	3.45675, 	13.0948
18:32:24.026, 	587.925, 	31.7365, 	3.45675, 	13.0948
18:32:24.122, 	416.737, 	23.4566, 	3.30646, 	11.263
18:32:24.122, 	416.737, 	23.4566, 	3.30646, 	11.263
18:32:24.222, 	259.854, 	24.6411, 	3.30646, 	10.3516
18:32:24.222, 	259.854, 	24.6411, 	3.30646, 	10.3516
18:32:24.222, 	259.854, 	24.6411, 	3.30646, 	10.3516
18:32:24.322, 	141.536, 	22.7718, 	3.15616, 	12.1773
18:32:24.322, 	141.536, 	22.7718, 	3.15616, 	12.1773
18:32:24.322, 	141.536, 	22.7718, 	3.15616, 	12.1773
18:32:24.423, 	102.075, 	21.2319, 	3.15616, 	12.1773
18:32:24.423, 	102.075, 	21.2319, 	3.15616, 	12.1773
18:32:24.423, 	102.075, 	21.2319, 	3.15616, 	12.1773
18:32:24.523, 	59.0731, 	17.1633, 	3.00587, 	13.0948
18:32:24.523, 	59.0731, 	17.1633, 	3.00587, 	13.0948
18:32:24.523, 	59.0731, 	17.1633, 	3.00587, 	13.0948
18:32:24.523, 	59.0731, 	17.1633, 	3.00587, 	13.0948
18:32:24.523, 	59.0731, 	17.1633, 	3.00587, 	13.0948
18:32:24.724, 	168.735, 	26.2165, 	3.75734, 	12.1773
18:32:24.724, 	168.735, 	26.2165, 	3.75734, 	12.1773
18:32:24.724, 	168.735, 	26.2165, 	3.75734, 	12.1773
18:32:24.824, 	28.0959, 	16.4926, 	4.95969, 	17.7394
18:32:24.824, 	28.0959, 	16.4926, 	4.95969, 	17.7394
18:32:24.824, 	28.0959, 	16.4926, 	4.95969, 	17.7394
18:32:24.924, 	50.256, 	19.1383, 	3.75734, 	19.6296
18:32:24.924, 	50.256, 	19.1383, 	3.75734, 	19.6296
18:32:24.924, 	50.256, 	19.1383, 	3.75734, 	19.6296
18:32:25.024, 	39.707, 	17.371, 	3.75734, 	7.63215
18:32:25.024, 	39.707, 	17.371, 	3.75734, 	7.63215
18:32:25.024, 	39.707, 	17.371, 	3.75734, 	7.63215
18:32:25.124, 	133.921, 	21.4184, 	3.75734, 	9.44278
18:32:25.124, 	133.921, 	21.4184, 	3.75734, 	9.44278
18:32:25.124, 	133.921, 	21.4184, 	3.75734, 	9.44278
18:32:25.225, 	213.348, 	24.8039, 	3.45675, 	11.263
18:32:25.225, 	213.348, 	24.8039, 	3.45675, 	11.263
18:32:25.225, 	213.348, 	24.8039, 	3.45675, 	11.263
18:32:25.325, 	962.627, 	29.938, 	3.30646, 	12.1773
18:32:25.325, 	962.627, 	29.938, 	3.30646, 	12.1773
18:32:25.325, 	962.627, 	29.938, 	3.30646, 	12.1773
18:32:25.425, 	262.853, 	25.5946, 	3.45675, 	9.44278
18:32:25.425, 	262.853, 	25.5946, 	3.45675, 	9.44278
18:32:25.425, 	262.853, 	25.5946, 	3.45675, 	9.44278
18:32:25.525, 	859.48, 	31.6857, 	3.30646, 	10.3516
18:32:25.525, 	859.48, 	31.6857, 	3.30646, 	10.3516
18:32:25.525, 	859.48, 	31.6857, 	3.30646, 	10.3516
18:32:25.626, 	1204.31, 	32.7551, 	3.45675, 	10.3516
18:32:25.626, 	1204.31, 	32.7551, 	3.45675, 	10.3516
18:32:25.626, 	1204.31, 	32.7551, 	3.45675, 	10.3516
18:32:25.726, 	790.24, 	30.3731, 	3.30646, 	11.263
18:32:25.726, 	790.24, 	30.3731, 	3.30646, 	11.263
18:32:25.726, 	790.24, 	30.3731, 	3.30646, 	11.263
18:32:25.827, 	785.333, 	28.6362, 	3.30646, 	8.53639
18:32:25.827, 	785.333, 	28.6362, 	3.30646, 	8.53639
18:32:25.827, 	785.333, 	28.6362, 	3.30646, 	8.53639
18:32:25.958, 	1202.07, 	31.679, 	3.45675, 	11.263
18:32:25.958, 	1202.07, 	31.679, 	3.45675, 	11.263
18:32:25.958, 	1202.07, 	31.679, 	3.45675, 	11.263
18:32:26.059, 	596.213, 	30.4774, 	3.45675, 	12.1773
18:32:26.059, 	596.213, 	30.4774, 	3.45675, 	12.1773
18:32:26.059, 	596.213, 	30.4774, 	3.45675, 	12.1773
18:32:26.159, 	483.457, 	30.3119, 	3.45675, 	11.263
18:32:26.159, 	483.457, 	30.3119, 	3.45675, 	11.263
18:32:26.159, 	483.457, 	30.3119, 	3.45675, 	11.263
18:32:26.259, 	342.448, 	28.0301, 	3.75734, 	9.44278
18:32:26.259, 	342.448, 	28.0301, 	3.75734, 	9.44278
18:32:26.259, 	342.448, 	28.0301, 	3.75734, 	9.44278
18:32:26.359, 	162.57, 	23.9822, 	3.75734, 	11.263
18:32:26.359, 	162.57, 	23.9822, 	3.75734, 	11.263
18:32:26.359, 	162.57, 	23.9822, 	3.75734, 	11.263
18:32:26.459, 	157.551, 	22.9597, 	3.15616, 	14.9403
18:32:26.459, 	157.551, 	22.9597, 	3.15616, 	14.9403
18:32:26.459, 	157.551, 	22.9597, 	3.15616, 	14.9403
18:32:26.559, 	280.323, 	26.241, 	3.15616, 	14.9403
18:32:26.559, 	280.323, 	26.241, 	3.15616, 	14.9403
18:32:26.559, 	280.323, 	26.241, 	3.15616, 	14.9403
18:32:26.659, 	140.608, 	21.2908, 	3.15616, 	14.9403
18:32:26.659, 	140.608, 	21.2908, 	3.15616, 	14.9403
18:32:26.659, 	140.608, 	21.2908, 	3.15616, 	14.9403
18:32:26.759, 	530.753, 	31.8888, 	3.30646, 	10.3516
18:32:26.759, 	530.753, 	31.8888, 	3.30646, 	10.3516
18:32:26.759, 	530.753, 	31.8888, 	3.30646, 	10.3516
18:32:26.859, 	409.054, 	29.4887, 	3.45675, 	11.263
18:32:26.859, 	409.054, 	29.4887, 	3.45675, 	11.263
18:32:26.859, 	409.054, 	29.4887, 	3.45675, 	11.263
18:32:26.959, 	130.459, 	24.7486, 	4.95969, 	7.63215
18:32:26.959, 	130.459, 	24.7486, 	4.95969, 	7.63215
18:32:26.959, 	130.459, 	24.7486, 	4.95969, 	7.63215
18:32:27.060, 	531.059, 	32.3937, 	3.45675, 	8.53639
18:32:27.060, 	531.059, 	32.3937, 	3.45675, 	8.53639
18:32:27.060, 	531.059, 	32.3937, 	3.45675, 	8.53639
18:32:27.160, 	781.904, 	33.0581, 	3.30646, 	11.263
18:32:27.160, 	781.904, 	33.0581, 	3.30646, 	11.263
18:32:27.160, 	781.904, 	33.0581, 	3.30646, 	11.263
18:32:27.259, 	819.358, 	31.8208, 	3.30646, 	12.1773
18:32:27.259, 	819.358, 	31.8208, 	3.30646, 	12.1773
18:32:27.259, 	819.358, 	31.8208, 	3.30646, 	12.1773
18:32:27.360, 	527.351, 	32.5253, 	3.30646, 	12.1773
18:32:27.360, 	527.351, 	32.5253, 	3.30646, 	12.1773
18:32:27.360, 	527.351, 	32.5253, 	3.30646, 	12.1773
18:32:27.460, 	692.905, 	29.8034, 	3.30646, 	11.263
18:32:27.460, 	692.905, 	29.8034, 	3.30646, 	11.263
18:32:27.460, 	692.905, 	29.8034, 	3.30646, 	11.263
18:32:27.560, 	649.827, 	32.7799, 	3.45675, 	11.263
18:32:27.560, 	649.827, 	32.7799, 	3.45675, 	11.263
18:32:27.560, 	649.827, 	32.7799, 	3.45675, 	11.263
18:32:27.660, 	478.554, 	28.5899, 	3.45675, 	11.263
18:32:27.660, 	478.554, 	28.5899, 	3.45675, 	11.263
18:32:27.660, 	478.554, 	28.5899, 	3.45675, 	11.263
18:32:27.760, 	526.432, 	32.4056, 	3.45675, 	11.263
18:32:27.760, 	526.432, 	32.4056, 	3.45675, 	11.263
18:32:27.760, 	526.432, 	32.4056, 	3.45675, 	11.263
18:32:27.860, 	542.731, 	30.0393, 	3.45675, 	11.263
18:32:27.860, 	542.731, 	30.0393, 	3.45675, 	11.263
18:32:27.960, 	319.716, 	29.6922, 	3.45675, 	11.263
18:32:27.960, 	319.716, 	29.6922, 	3.45675, 	11.263
18:32:27.960, 	319.716, 	29.6922, 	3.45675, 	11.263
18:32:27.960, 	319.716, 	29.6922, 	3.45675, 	11.263
18:32:28.064, 	241.397, 	26.9755, 	3.60704, 	11.263
18:32:28.064, 	241.397, 	26.9755, 	3.60704, 	11.263
18:32:28.160, 	36.0437, 	18.4429, 	3.15616, 	21.5423
18:32:28.160, 	36.0437, 	18.4429, 	3.15616, 	21.5423
18:32:28.160, 	36.0437, 	18.4429, 	3.15616, 	21.5423
18:32:28.160, 	36.0437, 	18.4429, 	3.15616, 	21.5423
18:32:28.160, 	36.0437, 	18.4429, 	3.15616, 	21.5423
18:32:28.332, 	165.503, 	24.7349, 	3.45675, 	11.263
18:32:28.332, 	165.503, 	24.7349, 	3.45675, 	11.263
18:32:28.332, 	165.503, 	24.7349, 	3.45675, 	11.263
18:32:28.432, 	286.501, 	27.3366, 	3.45675, 	7.63215
18:32:28.432, 	286.501, 	27.3366, 	3.45675, 	7.63215
18:32:28.432, 	286.501, 	27.3366, 	3.45675, 	7.63215
18:32:28.532, 	228.504, 	25.928, 	3.60704, 	10.3516
18:32:28.532, 	228.504, 	25.928, 	3.60704, 	10.3516
18:32:28.532, 	228.504, 	25.928, 	3.60704, 	10.3516
18:32:28.633, 	195.763, 	29.106, 	3.60704, 	9.44278
18:32:28.633, 	195.763, 	29.106, 	3.60704, 	9.44278
18:32:28.633, 	195.763, 	29.106, 	3.60704, 	9.44278
18:32:28.733, 	149.556, 	25.703, 	3.60704, 	8.53639
18:32:28.733, 	149.556, 	25.703, 	3.60704, 	8.53639
18:32:28.733, 	149.556, 	25.703, 	3.60704, 	8.53639
18:32:28.833, 	484.639, 	28.823, 	3.45675, 	12.1773
18:32:28.833, 	484.639, 	28.823, 	3.45675, 	12.1773
18:32:28.933, 	528.806, 	30.6617, 	3.30646, 	14.0157
18:32:28.933, 	528.806, 	30.6617, 	3.30646, 	14.0157
18:32:28.933, 	528.806, 	30.6617, 	3.30646, 	14.0157
18:32:29.033, 	1110.19, 	32.4639, 	3.30646, 	15.8689
18:32:29.033, 	1110.19, 	32.4639, 	3.30646, 	15.8689
18:32:29.033, 	1110.19, 	32.4639, 	3.30646, 	15.8689
18:32:29.134, 	988.094, 	33.9808, 	3.30646, 	14.0157
18:32:29.134, 	988.094, 	33.9808, 	3.30646, 	14.0157
18:32:29.134, 	988.094, 	33.9808, 	3.30646, 	14.0157
18:32:29.234, 	321.196, 	25.69, 	3.15616, 	16.8018
18:32:29.234, 	321.196, 	25.69, 	3.15616, 	16.8018
18:32:29.234, 	321.196, 	25.69, 	3.15616, 	16.8018
18:32:29.334, 	1152.51, 	32.1611, 	3.15616, 	16.8018
18:32:29.334, 	1152.51, 	32.1611, 	3.15616, 	16.8018
18:32:29.334, 	1152.51, 	32.1611, 	3.15616, 	16.8018
18:32:29.434, 	1418.27, 	35.5618, 	3.15616, 	15.8689
18:32:29.434, 	1418.27, 	35.5618, 	3.15616, 	15.8689
18:32:29.434, 	1418.27, 	35.5618, 	3.15616, 	15.8689
18:32:29.535, 	278.025, 	24.7472, 	3.00587, 	16.8018
18:32:29.535, 	278.025, 	24.7472, 	3.00587, 	16.8018
18:32:29.535, 	278.025, 	24.7472, 	3.00587, 	16.8018
18:32:29.635, 	756.037, 	30.2616, 	3.00587, 	18.6818
18:32:29.635, 	756.037, 	30.2616, 	3.00587, 	18.6818
18:32:29.635, 	756.037, 	30.2616, 	3.00587, 	18.6818
18:32:29.735, 	2730.36, 	35.3953, 	3.15616, 	16.8018
18:32:29.735, 	2730.36, 	35.3953, 	3.15616, 	16.8018
18:32:29.735, 	2730.36, 	35.3953, 	3.15616, 	16.8018
18:32:29.835, 	2674.4, 	37.6086, 	3.30646, 	15.8689
18:32:29.835, 	2674.4, 	37.6086, 	3.30646, 	15.8689
18:32:29.835, 	2674.4, 	37.6086, 	3.30646, 	15.8689
18:32:29.936, 	792.176, 	31.7861, 	3.15616, 	19.6296
18:32:29.936, 	792.176, 	31.7861, 	3.15616, 	19.6296
18:32:29.936, 	792.176, 	31.7861, 	3.15616, 	19.6296
18:32:30.036, 	490.367, 	33.7214, 	3.45675, 	14.0157
18:32:30.036, 	490.367, 	33.7214, 	3.45675, 	14.0157
18:32:30.036, 	490.367, 	33.7214, 	3.45675, 	14.0157
18:32:30.136, 	315.077, 	25.4423, 	3.00587, 	20.5829
18:32:30.136, 	315.077, 	25.4423, 	3.00587, 	20.5829
18:32:30.136, 	315.077, 	25.4423, 	3.00587, 	20.5829
18:32:30.236, 	1193.87, 	34.0099, 	3.30646, 	16.8018
18:32:30.236, 	1193.87, 	34.0099, 	3.30646, 	16.8018
18:32:30.236, 	1193.87, 	34.0099, 	3.30646, 	16.8018
18:32:30.337, 	33.0207, 	16.3141, 	4.6591, 	23.4805
18:32:30.337, 	33.0207, 	16.3141, 	4.6591, 	23.4805
18:32:30.337, 	33.0207, 	16.3141, 	4.6591, 	23.4805
18:32:30.437, 	251.904, 	24.6755, 	3.15616, 	16.8018
18:32:30.437, 	251.904, 	24.6755, 	3.15616, 	16.8018
18:32:30.437, 	251.904, 	24.6755, 	3.15616, 	16.8018
18:32:30.537, 	345.868, 	29.633, 	3.30646, 	20.5829
18:32:30.537, 	345.868, 	29.633, 	3.30646, 	20.5829
18:32:30.537, 	345.868, 	29.633, 	3.30646, 	20.5829
18:32:30.663, 	109.111, 	22.1201, 	3.15616, 	16.8018
18:32:30.663, 	109.111, 	22.1201, 	3.15616, 	16.8018
18:32:30.663, 	109.111, 	22.1201, 	3.15616, 	16.8018
18:32:30.762, 	208.153, 	24.2624, 	3.15616, 	17.7394
18:32:30.762, 	208.153, 	24.2624, 	3.15616, 	17.7394
18:32:30.762, 	208.153, 	24.2624, 	3.15616, 	17.7394
18:32:30.862, 	213.906, 	23.2691, 	3.30646, 	16.8018
18:32:30.862, 	213.906, 	23.2691, 	3.30646, 	16.8018
18:32:30.862, 	213.906, 	23.2691, 	3.30646, 	16.8018
18:32:30.963, 	755.748, 	34.5115, 	3.45675, 	16.8018
18:32:30.963, 	755.748, 	34.5115, 	3.45675, 	16.8018
18:32:30.963, 	755.748, 	34.5115, 	3.45675, 	16.8018
18:32:31.063, 	109.52, 	19.5453, 	3.75734, 	8.53639
18:32:31.063, 	109.52, 	19.5453, 	3.75734, 	8.53639
18:32:31.063, 	109.52, 	19.5453, 	3.75734, 	8.53639
18:32:31.163, 	646.149, 	32.3329, 	3.15616, 	21.5423
18:32:31.163, 	646.149, 	32.3329, 	3.15616, 	21.5423
18:32:31.163, 	646.149, 	32.3329, 	3.15616, 	21.5423
18:32:31.263, 	451.27, 	27.6912, 	3.75734, 	14.0157
18:32:31.263, 	451.27, 	27.6912, 	3.75734, 	14.0157
18:32:31.263, 	451.27, 	27.6912, 	3.75734, 	14.0157
18:32:31.363, 	619.378, 	27.816, 	3.30646, 	17.7394
18:32:31.363, 	619.378, 	27.816, 	3.30646, 	17.7394
18:32:31.363, 	619.378, 	27.816, 	3.30646, 	17.7394
18:32:31.463, 	87.6701, 	19.21, 	4.05793, 	7.63215
18:32:31.463, 	87.6701, 	19.21, 	4.05793, 	7.63215
18:32:31.463, 	87.6701, 	19.21, 	4.05793, 	7.63215
18:32:31.563, 	143.385, 	24.6402, 	3.75734, 	14.9403
18:32:31.563, 	143.385, 	24.6402, 	3.75734, 	14.9403
18:32:31.563, 	143.385, 	24.6402, 	3.75734, 	14.9403
18:32:31.663, 	169.63, 	26.3497, 	3.45675, 	13.0948
18:32:31.663, 	169.63, 	26.3497, 	3.45675, 	13.0948
18:32:31.663, 	169.63, 	26.3497, 	3.45675, 	13.0948
18:32:31.763, 	243.239, 	26.0298, 	3.30646, 	18.6818
18:32:31.763, 	243.239, 	26.0298, 	3.30646, 	18.6818
18:32:31.763, 	243.239, 	26.0298, 	3.30646, 	18.6818
18:32:31.863, 	718.434, 	32.3952, 	3.15616, 	20.5829
18:32:31.863, 	718.434, 	32.3952, 	3.15616, 	20.5829
18:32:31.863, 	718.434, 	32.3952, 	3.15616, 	20.5829
18:32:31.963, 	438.88, 	25.8956, 	3.15616, 	20.5829
18:32:31.963, 	438.88, 	25.8956, 	3.15616, 	20.5829
18:32:31.963, 	438.88, 	25.8956, 	3.15616, 	20.5829
18:32:32.063, 	409.826, 	28.5386, 	3.30646, 	18.6818
18:32:32.063, 	409.826, 	28.5386, 	3.30646, 	18.6818
18:32:32.063, 	409.826, 	28.5386, 	3.30646, 	18.6818
18:32:32.164, 	89.1564, 	20.9969, 	3.00587, 	16.8018
18:32:32.164, 	89.1564, 	20.9969, 	3.00587, 	16.8018
18:32:32.164, 	89.1564, 	20.9969, 	3.00587, 	16.8018
18:32:32.264, 	50.0035, 	17.9467, 	3.45675, 	50.6636
18:32:32.264, 	50.0035, 	17.9467, 	3.45675, 	50.6636
18:32:32.364, 	683.028, 	32.5718, 	3.30646, 	16.8018
18:32:32.364, 	683.028, 	32.5718, 	3.30646, 	16.8018
18:32:32.364, 	683.028, 	32.5718, 	3.30646, 	16.8018
