(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
15:48:51.570, 	1, 	2, 	21.1515, 	20.4905, 	1, 	12, 	3.04, 	(0.0547681,0.340117);
15:48:51.582, 	1, 	2, 	27.1259, 	22.8071, 	1, 	12, 	3.04, 	(-0.191233,-0.179583);
15:48:51.602, 	1, 	2, 	26.381, 	24.8987, 	1, 	12, 	3.04, 	(-0.398402,0.415364);
15:48:51.622, 	1, 	2, 	19.9789, 	22.5562, 	1, 	8, 	3.04, 	(-0.547473,0.202643);
15:48:51.646, 	1, 	2, 	26.1985, 	25.4974, 	1, 	8, 	3.04, 	(0.118855,-0.355987);
15:48:51.669, 	1, 	2, 	26.1035, 	24.0347, 	1, 	8, 	3.04, 	(0.467026,0.376326);
15:48:51.682, 	1, 	2, 	18.5137, 	24.0347, 	1, 	8, 	3.04, 	(0.467026,0.376326);
15:48:51.703, 	1, 	2, 	21.4996, 	24.4971, 	1, 	4, 	3.04, 	(-0.0370618,-0.596344);
15:48:51.723, 	1, 	2, 	28.0157, 	23.9364, 	1, 	-1.38778e-15, 	3.04, 	(0.115706,-0.406399);
15:48:51.743, 	1, 	2, 	27.1604, 	23.5052, 	1, 	-1.38778e-15, 	3.04, 	(0.219373,-0.10751);
15:48:51.770, 	1, 	2, 	20.5786, 	20.5224, 	1, 	-1.38778e-15, 	3.04, 	(-0.411044,-0.14159);
15:48:51.783, 	1, 	2, 	24.0067, 	25.1549, 	1, 	-1.38778e-15, 	3.04, 	(0.549651,0.424055);
15:48:51.804, 	1, 	2, 	27.6544, 	25.3178, 	1, 	-1.38778e-15, 	3.04, 	(0.5383,0.390649);
15:48:51.824, 	1, 	2, 	30.5509, 	25.0965, 	1, 	-1.38778e-15, 	3.04, 	(-0.497646,0.355276);
15:48:51.844, 	1, 	2, 	29.7386, 	24.7911, 	1, 	-1.38778e-15, 	3.04, 	(-0.171661,-0.50427);
15:48:51.870, 	1, 	2, 	26.5056, 	25.9897, 	1, 	-1.38778e-15, 	3.04, 	(0.453347,-0.720489);
15:48:51.884, 	1, 	2, 	18.891, 	23.7256, 	1, 	-1.38778e-15, 	3.04, 	(0.0646614,-0.753549);
15:48:51.904, 	1, 	2, 	22.0581, 	23.6357, 	1, 	-1.38778e-15, 	3.04, 	(-0.671464,0.500819);
15:48:51.924, 	1, 	2, 	29.606, 	25.2778, 	1, 	-1.38778e-15, 	3.04, 	(0.634607,0.0693574);
15:48:51.945, 	1, 	2, 	28.7421, 	24.9791, 	1, 	-1.38778e-15, 	3.04, 	(-0.180931,0.355769);
15:48:51.969, 	1, 	2, 	31.0482, 	24.7113, 	1, 	-1.38778e-15, 	3.04, 	(0.613479,0.514868);
15:48:51.985, 	1, 	2, 	23.8821, 	24.8187, 	1, 	-1.38778e-15, 	3.04, 	(-0.124148,-0.876183);
15:48:52.005, 	1, 	2, 	27.793, 	25.522, 	1, 	-1.38778e-15, 	3.04, 	(-0.10025,-0.911955);
15:48:52.026, 	1, 	2, 	32.0641, 	25.7245, 	1, 	-1.38778e-15, 	3.04, 	(0.393352,0.78077);
15:48:52.045, 	1, 	2, 	22.4452, 	25.2428, 	1, 	-1.38778e-15, 	3.04, 	(-0.593558,-0.708327);
15:48:52.079, 	1, 	2, 	30.3793, 	26.4753, 	1, 	-1.38778e-15, 	3.04, 	(0.615036,0.274691);
15:48:52.085, 	1, 	2, 	30.9778, 	26.4109, 	1, 	-1.38778e-15, 	3.04, 	(-0.518088,-0.706488);
15:48:52.106, 	1, 	2, 	20.8918, 	24.2158, 	1, 	-1.38778e-15, 	3.04, 	(-0.571075,0.664604);
15:48:52.126, 	1, 	2, 	24.523, 	19.8358, 	1, 	-1.38778e-15, 	3.04, 	(0.0512529,-0.261087);
15:48:52.146, 	1, 	2, 	30.0683, 	23.0534, 	1, 	-1.38778e-15, 	3.04, 	(-0.0623772,-0.00667887);
15:48:52.171, 	1, 	2, 	32.9721, 	21.1647, 	1, 	-1.38778e-15, 	3.04, 	(0.000901248,-0.131396);
15:48:52.187, 	1, 	2, 	23.8915, 	24.7401, 	1, 	-1.38778e-15, 	3.04, 	(-0.0982075,-0.918895);
15:48:52.207, 	1, 	2, 	27.1041, 	25.5979, 	1, 	-1.38778e-15, 	3.04, 	(-0.65437,0.420561);
15:48:52.227, 	1, 	2, 	31.5915, 	26.224, 	1, 	-1.38778e-15, 	3.04, 	(0.306675,0.634221);
15:48:52.270, 	1, 	2, 	22.3234, 	24.4912, 	1, 	-1.38778e-15, 	3.04, 	(-0.186992,0.722032);
15:48:52.270, 	1, 	2, 	29.4018, 	25.379, 	1, 	-1.38778e-15, 	3.04, 	(0.432935,0.265835);
15:48:52.287, 	1, 	2, 	29.9329, 	25.5106, 	1, 	-1.38778e-15, 	3.04, 	(0.385626,-0.031117);
15:48:52.307, 	1, 	2, 	32.5611, 	21.943, 	1, 	-1.38778e-15, 	3.04, 	(0.116778,-0.115047);
15:48:52.327, 	0, 	2, 	30.446, 	15.1236, 	1, 	-1.38778e-15, 	3.04, 	(0.0356563,-0.193047);
15:48:52.369, 	1, 	2, 	29.4799, 	21.709, 	1, 	4, 	2.736, 	(0.0396851,0.0520395);
15:48:52.369, 	1, 	1, 	31.2285, 	25.8959, 	0, 	4, 	2.432, 	(1.5014,0.789965);(1.37362,1.60256);(1.47753,1.30248);(2.25938,0.33102);
15:48:52.384, 	1, 	1, 	32.0456, 	29.8036, 	0, 	4, 	2.128, 	(1.88587,0.333319);(2.05057,1.06983);(1.75669,0.574053);(2.13147,-0.24451);
15:48:52.408, 	1, 	2, 	27.1367, 	26.6089, 	1, 	4, 	2.128, 	(-0.18348,0.956023);
15:48:52.428, 	1, 	2, 	28.6191, 	25.6551, 	1, 	4, 	2.128, 	(-0.0197247,-0.518827);
15:48:52.471, 	1, 	2, 	30.8157, 	23.7861, 	1, 	4, 	2.128, 	(-0.299991,-0.0559592);
15:48:52.471, 	1, 	2, 	26.0358, 	23.7549, 	1, 	4, 	2.128, 	(-0.457284,0.220632);
15:48:52.489, 	1, 	2, 	28.91, 	24.894, 	1, 	4, 	2.128, 	(0.231208,-0.157413);
15:48:52.509, 	1, 	2, 	20.9135, 	22.305, 	1, 	4, 	2.128, 	(-0.482112,-0.00512725);
15:48:52.529, 	1, 	2, 	30.1565, 	23.7184, 	1, 	4, 	2.432, 	(0.218964,-0.185485);
15:48:52.582, 	1, 	2, 	29.4552, 	18.8138, 	1, 	4, 	2.432, 	(-0.0192222,0.208587);
15:48:52.582, 	1, 	2, 	32.7569, 	21.1423, 	1, 	4, 	2.736, 	(0.161273,0.0152298);
15:48:52.589, 	1, 	2, 	29.8477, 	20.0148, 	1, 	4, 	3.04, 	(-0.122746,0.0120826);
15:48:52.610, 	1, 	2, 	27.1564, 	20.0647, 	1, 	4, 	3.04, 	(0.186395,0.126772);
15:48:52.630, 	1, 	2, 	30.1015, 	22.5424, 	1, 	4, 	3.04, 	(-0.0220208,-0.285273);
15:48:52.669, 	1, 	2, 	28.9434, 	26.358, 	1, 	4, 	3.04, 	(0.539633,0.0154685);
15:48:52.670, 	1, 	2, 	26.3239, 	22.408, 	1, 	4, 	3.04, 	(0.583191,0.181083);
15:48:52.691, 	1, 	2, 	27.6221, 	26.5742, 	1, 	4, 	3.04, 	(-0.16963,-0.401726);
15:48:52.711, 	1, 	2, 	30.2063, 	25.7209, 	1, 	4, 	3.04, 	(0.532251,0.360802);
15:48:52.731, 	1, 	2, 	28.9117, 	24.3293, 	1, 	4, 	3.04, 	(0.344071,-0.0281935);
15:48:52.781, 	1, 	2, 	27.9716, 	23.5873, 	1, 	4, 	3.04, 	(0.228634,-0.35248);
15:48:52.781, 	1, 	2, 	28.8573, 	23.16, 	1, 	4, 	3.04, 	(0.178563,-0.319799);
15:48:52.792, 	1, 	2, 	27.334, 	22.1336, 	1, 	4, 	3.04, 	(0.0429203,-0.184295);
15:48:52.811, 	1, 	2, 	26.1527, 	23.1892, 	1, 	4, 	3.04, 	(0.210839,0.239503);
15:48:52.832, 	1, 	2, 	29.1563, 	22.0113, 	1, 	-1.38778e-15, 	3.04, 	(0.259754,0.0503821);
15:48:52.869, 	1, 	2, 	27.5867, 	22.9433, 	1, 	-1.38778e-15, 	3.04, 	(0.204492,-0.0281021);
15:48:52.872, 	1, 	2, 	26.6546, 	16.8415, 	1, 	-1.38778e-15, 	3.04, 	(-0.034178,-0.171466);
15:48:52.892, 	1, 	2, 	27.2459, 	23.56, 	1, 	-1.38778e-15, 	3.04, 	(0.312168,0.172175);
15:48:52.912, 	1, 	2, 	26.8337, 	24.9754, 	1, 	-1.38778e-15, 	3.04, 	(0.174872,-0.535565);
15:48:52.932, 	1, 	2, 	25.4013, 	25.3841, 	1, 	-1.38778e-15, 	3.04, 	(0.461692,-0.0956192);
15:48:52.970, 	1, 	2, 	24.7748, 	23.9437, 	1, 	-1.38778e-15, 	3.04, 	(-0.0642121,-0.30747);
15:48:52.973, 	1, 	2, 	26.5483, 	25.1183, 	1, 	-1.38778e-15, 	3.04, 	(-0.0470536,-0.438797);
15:48:52.993, 	1, 	2, 	24.9564, 	24.2627, 	1, 	-1.38778e-15, 	3.04, 	(-0.151431,-0.260461);
15:48:53.013, 	1, 	2, 	24.601, 	23.129, 	1, 	-1.38778e-15, 	3.04, 	(0.245201,0.00146795);
15:48:53.033, 	1, 	2, 	25.6999, 	22.5405, 	1, 	-1.38778e-15, 	3.04, 	(0.122116,-0.301292);
15:48:53.080, 	1, 	2, 	21.1361, 	21.2906, 	1, 	-1.38778e-15, 	3.04, 	(-0.218054,-0.245491);
15:48:53.081, 	1, 	2, 	25.1395, 	21.9108, 	1, 	-1.38778e-15, 	3.04, 	(-0.21768,0.255453);
15:48:53.094, 	1, 	2, 	24.1409, 	24.2108, 	1, 	-1.38778e-15, 	3.04, 	(0.164015,0.190939);
15:48:53.114, 	1, 	2, 	20.5904, 	23.2937, 	1, 	-1.38778e-15, 	3.04, 	(-0.365421,-0.312549);
15:48:53.134, 	1, 	2, 	24.0663, 	22.3116, 	1, 	-1.38778e-15, 	3.04, 	(0.0995036,-0.312364);
15:48:53.170, 	1, 	2, 	23.5652, 	23.8796, 	1, 	-1.38778e-15, 	3.04, 	(-0.389493,0.211965);
15:48:53.174, 	1, 	2, 	19.6932, 	23.1896, 	1, 	-1.38778e-15, 	3.04, 	(-0.0388522,0.439854);
15:48:53.195, 	1, 	2, 	20.8974, 	23.3143, 	1, 	-1.38778e-15, 	3.04, 	(0.295196,-0.272922);
15:48:53.214, 	1, 	2, 	22.138, 	22.4322, 	1, 	-1.38778e-15, 	3.04, 	(0.295792,-0.20223);
15:48:53.235, 	1, 	2, 	17.8808, 	20.9283, 	1, 	-1.38778e-15, 	3.04, 	(0.093591,0.319357);
15:48:53.270, 	1, 	2, 	21.0326, 	23.1037, 	1, 	-1.38778e-15, 	3.04, 	(0.27674,-0.0402123);
15:48:53.275, 	1, 	2, 	20.5147, 	21.4687, 	1, 	-1.38778e-15, 	3.04, 	(0.229324,0.0230764);
15:48:53.295, 	1, 	2, 	18.7265, 	20.0376, 	1, 	-1.38778e-15, 	3.04, 	(-0.283178,-0.201788);
15:48:53.315, 	1, 	2, 	21.1485, 	21.1155, 	1, 	-1.38778e-15, 	3.04, 	(0.128962,0.252099);
15:48:53.336, 	1, 	2, 	20.8372, 	22.7402, 	1, 	-1.38778e-15, 	3.04, 	(0.087537,-0.330585);
15:48:53.369, 	1, 	2, 	19.5501, 	20.1876, 	1, 	-1.38778e-15, 	3.04, 	(-0.193354,-0.114038);
15:48:53.376, 	1, 	2, 	19.4554, 	22.8336, 	1, 	-1.38778e-15, 	3.04, 	(0.242137,-0.0972036);
15:48:53.396, 	1, 	2, 	18.9423, 	20.0383, 	1, 	-1.38778e-15, 	3.04, 	(0.0643974,-0.148606);
15:48:53.416, 	1, 	2, 	20.2635, 	16.5681, 	1, 	-1.38778e-15, 	3.04, 	(-0.064292,-0.0540794);
15:48:53.437, 	0, 	2, 	20.0057, 	13.6208, 	1, 	-1.38778e-15, 	3.04, 	(0.0369649,0.0662222);
15:48:53.469, 	0, 	2, 	17.6548, 	14.3717, 	0, 	4, 	2.736, 	(-0.00990472,-0.0912061);
15:48:53.470, 	1, 	1, 	18.0412, 	13.7336, 	0, 	8, 	2.128, 	(-0.0255195,-0.514741);(0.571931,0.0731396);(0.142186,0.486669);(-0.303188,0.364483);
15:48:53.490, 	1, 	1, 	18.1837, 	18.5286, 	0, 	8, 	1.824, 	(0.289302,0.276986);(-0.441602,0.32182);(-0.48285,-0.451629);(0.142156,-0.604088);
15:48:53.517, 	1, 	2, 	19.5445, 	20.2327, 	1, 	8, 	1.824, 	(0.0970628,-0.176075);
15:48:53.538, 	1, 	2, 	16.9006, 	17.9108, 	1, 	8, 	1.824, 	(0.00655916,-0.128096);
15:48:53.570, 	1, 	2, 	16.44, 	18.7739, 	1, 	8, 	1.824, 	(-0.144988,0.102353);
15:48:53.577, 	0, 	2, 	16.1947, 	18.7739, 	1, 	8, 	1.824, 	(-0.144988,0.102353);
15:48:53.598, 	1, 	2, 	16.5904, 	19.2265, 	1, 	12, 	1.52, 	(-0.15127,0.0895393);
15:48:53.611, 	1, 	1, 	15.7921, 	13.0343, 	0, 	12, 	1.216, 	(0.180956,-0.417613);(0.335029,0.376468);(-0.324106,0.454087);(-0.515499,-0.0650416);
15:48:53.638, 	1, 	2, 	16.6974, 	19.3951, 	1, 	12, 	1.52, 	(0.182643,-0.0135878);
15:48:53.670, 	1, 	2, 	15.1117, 	16.407, 	1, 	12, 	1.824, 	(0.0429294,-0.14707);
15:48:53.678, 	1, 	2, 	14.1318, 	16.6545, 	1, 	12, 	2.128, 	(0.115226,-0.00520157);
15:48:53.698, 	1, 	2, 	13.937, 	16.4692, 	1, 	12, 	2.432, 	(0.137204,-0.106336);
15:48:53.719, 	1, 	2, 	14.7728, 	15.1177, 	1, 	12, 	2.432, 	(-0.0889416,-0.0892654);
15:48:53.739, 	0, 	2, 	16.8871, 	18.4613, 	1, 	12, 	2.432, 	(0.103976,0.00278854);
15:48:53.770, 	1, 	2, 	15.5415, 	19.4368, 	1, 	16, 	2.128, 	(0.0194262,0.251436);
15:48:53.772, 	1, 	1, 	14.5512, 	11.1547, 	0, 	16, 	2.128, 	(-0.511162,0.092169);(0.290868,-0.421955);(0.325758,0.0401065);(0.19939,0.235335);
15:48:53.799, 	1, 	2, 	14.0073, 	18.5302, 	1, 	16, 	2.128, 	(-0.0594685,0.209668);
15:48:53.819, 	1, 	2, 	14.6296, 	19.4115, 	1, 	16, 	2.432, 	(-0.19645,0.0956015);
15:48:53.840, 	1, 	2, 	13.9013, 	15.2091, 	1, 	16, 	2.432, 	(0.0438638,0.109831);
15:48:53.871, 	1, 	2, 	15.2547, 	18.9969, 	1, 	16, 	2.432, 	(-0.136395,0.0692167);
15:48:53.879, 	1, 	2, 	14.1083, 	17.8198, 	1, 	16, 	2.432, 	(-0.101506,-0.0918212);
15:48:53.900, 	0, 	2, 	17.513, 	19.2931, 	1, 	16, 	2.432, 	(-0.179151,0.0495066);
15:48:53.920, 	0, 	2, 	11.6401, 	14.2684, 	0, 	20, 	2.128, 	(-0.082115,-0.0272445);
15:48:53.934, 	1, 	1, 	14.4942, 	13.0795, 	0, 	20, 	1.824, 	(0.237154,-0.149133);(-0.452531,-0.0883515);(0.84242,-0.31323);(-0.00999482,0.999753);
15:48:53.969, 	1, 	1, 	17.8141, 	15.9186, 	0, 	16, 	1.52, 	(0.503964,0.105484);(-0.886143,0.380761);(0.012841,-0.571273);(0.376367,0.0901398);
15:48:53.980, 	1, 	2, 	15.684, 	20.7588, 	1, 	16, 	1.824, 	(0.230977,0.0569528);
15:48:54.000, 	1, 	2, 	14.1622, 	18.8907, 	1, 	16, 	1.824, 	(0.0378067,-0.146147);
15:48:54.021, 	1, 	2, 	15.2628, 	17.8056, 	1, 	16, 	1.824, 	(-0.132502,-0.0221014);
15:48:54.041, 	1, 	2, 	14.8264, 	17.5425, 	1, 	16, 	1.824, 	(0.107247,0.147868);
15:48:54.071, 	1, 	2, 	15.618, 	19.0175, 	1, 	16, 	1.824, 	(-0.185164,-0.0330518);
15:48:54.101, 	1, 	2, 	16.2838, 	21.2642, 	1, 	12, 	1.824, 	(-0.202803,0.252524);
15:48:54.121, 	0, 	2, 	11.8542, 	15.8851, 	1, 	12, 	1.824, 	(0.081247,-0.0960023);
15:48:54.142, 	1, 	2, 	16.6074, 	19.2721, 	1, 	16, 	2.128, 	(0.139668,-0.0758618);
15:48:54.169, 	1, 	1, 	15.9255, 	10.3844, 	0, 	16, 	2.128, 	(-0.403172,0.0556224);(0.530984,-0.567793);(0.185767,0.359417);(-0.276194,0.100799);
15:48:54.182, 	1, 	2, 	13.2522, 	16.2129, 	1, 	16, 	2.432, 	(0.0918052,-0.111706);
15:48:54.202, 	1, 	2, 	16.5535, 	20.2508, 	1, 	16, 	2.432, 	(-0.0400012,-0.130359);
15:48:54.222, 	1, 	2, 	13.101, 	18.7856, 	1, 	16, 	2.432, 	(-0.123293,-0.177358);
15:48:54.242, 	0, 	2, 	12.2606, 	15.7096, 	1, 	16, 	2.432, 	(0.152445,0.0220827);
15:48:54.270, 	1, 	2, 	15.1492, 	20.1482, 	1, 	16, 	2.128, 	(-0.25091,-0.0143131);
15:48:54.276, 	1, 	1, 	15.4403, 	14.2583, 	0, 	16, 	1.824, 	(-0.181301,-0.316045);(0.229619,-0.128887);(0.275511,0.149625);(-0.110474,0.326623);
15:48:54.303, 	1, 	2, 	15.7487, 	16.3058, 	1, 	16, 	1.824, 	(0.113341,-0.13656);
15:48:54.323, 	1, 	2, 	15.721, 	19.3441, 	1, 	16, 	2.128, 	(-0.152509,-0.0240356);
15:48:54.343, 	1, 	2, 	13.5158, 	16.8426, 	1, 	16, 	2.128, 	(0.0778583,-0.152261);
15:48:54.371, 	1, 	2, 	15.2009, 	17.7945, 	1, 	16, 	2.432, 	(-0.0644151,0.0752823);
15:48:54.383, 	1, 	2, 	15.2502, 	18.8431, 	1, 	16, 	2.432, 	(-0.206191,0.033583);
15:48:54.404, 	0, 	2, 	16.3386, 	15.3077, 	1, 	16, 	2.432, 	(-0.025754,-0.148748);
15:48:54.435, 	1, 	1, 	16.5408, 	16.0898, 	0, 	16, 	1.824, 	(-0.276961,0.33903);(-0.134982,-0.637773);(0.640551,-0.174465);(0.330351,0.408134);
15:48:54.469, 	1, 	1, 	17.2367, 	14.786, 	0, 	12, 	1.824, 	(0.288558,0.277892);(-0.429316,0.284346);(-0.216196,-0.187421);(0.100012,-0.30896);
15:48:54.485, 	1, 	2, 	16.9991, 	19.7627, 	1, 	12, 	1.824, 	(-0.138368,-0.00868781);
15:48:54.504, 	1, 	2, 	15.4298, 	19.2967, 	1, 	12, 	2.128, 	(0.06479,-0.25797);
15:48:54.525, 	1, 	2, 	17.6528, 	20.206, 	1, 	12, 	2.128, 	(-0.0684041,0.242976);
15:48:54.544, 	1, 	2, 	19.8052, 	10.5622, 	1, 	12, 	2.128, 	(0.0506926,0.100186);
15:48:54.569, 	0, 	2, 	19.1987, 	17.9859, 	1, 	12, 	2.128, 	(0.100376,-0.00240636);
15:48:54.585, 	1, 	2, 	17.6267, 	11.0244, 	1, 	16, 	1.824, 	(-0.106818,-0.0231556);
15:48:54.596, 	1, 	1, 	19.5316, 	17.8049, 	0, 	16, 	1.52, 	(-0.369684,0.389217);(-0.336038,-0.605342);(0.470017,-0.573114);(0.682174,0.0456591);
15:48:54.625, 	1, 	2, 	19.7294, 	17.8825, 	1, 	16, 	1.824, 	(0.0844806,-0.12513);
15:48:54.645, 	1, 	2, 	20.5313, 	21.8766, 	1, 	12, 	2.128, 	(-0.205941,0.227632);
15:48:54.670, 	1, 	2, 	20.0607, 	22.6678, 	1, 	12, 	2.432, 	(-0.264402,0.214969);
15:48:54.686, 	1, 	2, 	20.9212, 	22.616, 	1, 	12, 	2.432, 	(0.121213,0.184797);
15:48:54.706, 	1, 	2, 	21.0603, 	21.3263, 	1, 	12, 	2.432, 	(-0.26814,0.117493);
15:48:54.726, 	1, 	2, 	22.3892, 	22.2308, 	1, 	12, 	2.432, 	(0.179022,-0.241426);
15:48:54.747, 	1, 	2, 	21.9191, 	22.8869, 	1, 	12, 	2.432, 	(0.38407,-0.00242934);
15:48:54.770, 	1, 	2, 	23.322, 	22.7154, 	1, 	8, 	2.736, 	(-0.385077,0.0558249);
15:48:54.787, 	1, 	2, 	22.9199, 	22.1393, 	1, 	8, 	2.736, 	(-0.283298,-0.188389);
15:48:54.806, 	1, 	2, 	22.3648, 	22.8952, 	1, 	8, 	3.04, 	(0.272109,-0.074626);
15:48:54.827, 	1, 	2, 	22.4657, 	16.1251, 	1, 	8, 	3.04, 	(-0.106202,-0.0236789);
15:48:54.869, 	1, 	2, 	19.0189, 	21.552, 	1, 	8, 	3.04, 	(0.156763,0.340796);
15:48:54.869, 	1, 	2, 	19.5397, 	22.2632, 	1, 	8, 	3.04, 	(0.057929,0.392312);
15:48:54.877, 	1, 	2, 	23.5521, 	21.9698, 	1, 	8, 	3.04, 	(0.236705,-0.307334);
15:48:54.897, 	1, 	2, 	24.1048, 	22.1791, 	1, 	8, 	3.04, 	(-0.321767,-0.160986);
15:48:54.917, 	1, 	2, 	19.6868, 	20.5616, 	1, 	4, 	3.04, 	(-0.303941,-0.2138);
15:48:54.938, 	1, 	2, 	24.3555, 	21.9341, 	1, 	4, 	3.04, 	(-0.0633699,-0.276099);
15:48:54.969, 	1, 	2, 	24.7612, 	23.1644, 	1, 	4, 	3.04, 	(0.304289,0.0679693);
15:48:54.978, 	1, 	2, 	19.2913, 	22.4542, 	1, 	4, 	3.04, 	(-0.0901501,0.441334);
15:48:54.998, 	1, 	2, 	24.3631, 	23.2067, 	1, 	4, 	3.04, 	(-0.358279,0.120846);
15:48:55.018, 	1, 	2, 	24.6853, 	23.0683, 	1, 	4, 	3.04, 	(-0.463373,-0.0343727);
15:48:55.038, 	1, 	2, 	25.2358, 	24.3256, 	1, 	4, 	3.04, 	(-0.190379,0.485011);
15:48:55.071, 	1, 	2, 	27.305, 	24.7493, 	1, 	-1.38778e-15, 	3.04, 	(0.094508,-0.468066);
15:48:55.080, 	1, 	2, 	23.9469, 	25.0536, 	1, 	-1.38778e-15, 	3.04, 	(0.28106,-0.48234);
15:48:55.099, 	1, 	2, 	25.3896, 	24.1256, 	1, 	-1.38778e-15, 	3.04, 	(0.130874,0.296141);
15:48:55.119, 	1, 	2, 	27.2264, 	24.1582, 	1, 	-1.38778e-15, 	3.04, 	(-0.15892,-0.465443);
15:48:55.139, 	1, 	2, 	23.0369, 	23.405, 	1, 	-1.38778e-15, 	3.04, 	(0.2994,0.29369);
15:48:55.170, 	1, 	2, 	26.8176, 	23.1604, 	1, 	-1.38778e-15, 	3.04, 	(0.43866,0.0176787);
15:48:55.180, 	1, 	2, 	19.1982, 	22.9082, 	1, 	-1.38778e-15, 	3.04, 	(-0.0879486,-0.426921);
15:48:55.200, 	1, 	2, 	22.7174, 	25.3482, 	1, 	-1.38778e-15, 	3.04, 	(0.134593,0.536844);
15:48:55.220, 	1, 	2, 	25.6416, 	14.8554, 	1, 	-1.38778e-15, 	3.04, 	(-0.138285,-0.0110816);
15:48:55.240, 	1, 	2, 	27.1916, 	24.5316, 	1, 	-1.38778e-15, 	3.04, 	(-0.3124,-0.042366);
15:48:55.271, 	1, 	2, 	21.2604, 	24.5998, 	1, 	-1.38778e-15, 	3.04, 	(0.62753,0.00806072);
15:48:55.280, 	1, 	2, 	23.4191, 	26.7182, 	1, 	-1.38778e-15, 	3.04, 	(-0.56203,0.322029);
15:48:55.301, 	1, 	2, 	26.7658, 	26.2361, 	1, 	-1.38778e-15, 	3.04, 	(-0.541412,0.345249);
15:48:55.321, 	1, 	2, 	28.3476, 	18.9184, 	1, 	-1.38778e-15, 	3.04, 	(0.175324,0.135668);
15:48:55.341, 	1, 	2, 	28.3725, 	19.1945, 	1, 	-1.38778e-15, 	3.04, 	(0.0946284,-0.194271);
15:48:55.370, 	1, 	2, 	27.9665, 	18.1441, 	1, 	-1.38778e-15, 	3.04, 	(-0.203083,0.022553);
15:48:55.381, 	1, 	2, 	27.7808, 	18.9708, 	1, 	-1.38778e-15, 	3.04, 	(-0.0494357,0.171972);
15:48:55.401, 	1, 	2, 	21.6843, 	20.415, 	1, 	-1.38778e-15, 	3.04, 	(0.127252,-0.249051);
15:48:55.421, 	1, 	2, 	26.1057, 	21.1157, 	1, 	-1.38778e-15, 	3.04, 	(0.0346592,-0.270779);
15:48:55.441, 	1, 	2, 	27.057, 	22.808, 	1, 	-1.38778e-15, 	3.04, 	(0.112213,-0.0738328);
15:48:55.469, 	0, 	2, 	21.4322, 	14.3166, 	1, 	-1.38778e-15, 	3.04, 	(-0.0709665,0.127612);
15:48:55.482, 	1, 	2, 	24.2343, 	21.2643, 	1, 	4, 	2.736, 	(-0.311374,-0.0884387);
15:48:55.502, 	1, 	2, 	27.7679, 	22.8065, 	1, 	4, 	2.736, 	(-0.234536,-0.0869914);
15:48:55.522, 	1, 	2, 	19.6494, 	21.9778, 	1, 	4, 	2.736, 	(-0.380324,-0.295337);
15:48:55.542, 	1, 	2, 	30.2022, 	23.3283, 	1, 	4, 	2.736, 	(0.0319686,-0.371386);
15:48:55.575, 	1, 	2, 	27.6844, 	23.6087, 	1, 	4, 	2.736, 	(0.121548,0.496135);
15:48:55.583, 	1, 	2, 	29.8578, 	19.9753, 	1, 	4, 	2.736, 	(0.100836,0.12339);
15:48:55.603, 	1, 	2, 	29.7126, 	25.1714, 	1, 	4, 	2.736, 	(-0.163366,-0.566776);
15:48:55.624, 	1, 	2, 	26.0844, 	25.9648, 	1, 	4, 	2.736, 	(0.14048,-0.711295);
15:48:55.643, 	1, 	2, 	29.2529, 	24.9353, 	1, 	4, 	2.736, 	(-0.336772,0.310622);
15:48:55.670, 	1, 	2, 	32.3877, 	22.8768, 	1, 	4, 	3.04, 	(-0.12987,0.221892);
15:48:55.684, 	1, 	2, 	26.7453, 	24.0878, 	1, 	4, 	3.04, 	(0.371417,0.398504);
15:48:55.703, 	1, 	2, 	29.051, 	24.1614, 	1, 	4, 	3.04, 	(-0.0577734,-0.348954);
15:48:55.724, 	1, 	2, 	19.6162, 	22.4359, 	1, 	4, 	3.04, 	(-0.543792,0.174196);
15:48:55.744, 	1, 	2, 	30.1957, 	23.1645, 	1, 	4, 	3.04, 	(0.104545,-0.424814);
15:48:55.770, 	1, 	2, 	28.5104, 	23.6096, 	1, 	4, 	3.04, 	(-0.517818,-0.18388);
15:48:55.784, 	1, 	2, 	30.5784, 	24.7998, 	1, 	4, 	3.04, 	(0.386638,-0.39237);
15:48:55.804, 	1, 	2, 	31.3911, 	24.7998, 	1, 	4, 	3.04, 	(0.386638,-0.39237);
15:48:55.825, 	1, 	2, 	26.3222, 	20.4972, 	1, 	4, 	3.04, 	(0.106761,0.226095);
15:48:55.845, 	1, 	2, 	30.6322, 	26.2192, 	1, 	4, 	3.04, 	(-0.323769,-0.825657);
15:48:55.880, 	1, 	2, 	21.3519, 	23.7266, 	1, 	4, 	3.04, 	(0.881169,0.114804);
15:48:55.885, 	1, 	2, 	24.0491, 	25.431, 	1, 	4, 	3.04, 	(0.844601,0.196489);
15:48:55.905, 	1, 	2, 	29.2108, 	22.6474, 	1, 	4, 	3.04, 	(-0.0384957,0.0341054);
15:48:55.926, 	1, 	2, 	32.6206, 	26.2239, 	1, 	4, 	3.04, 	(0.693357,0.319769);
15:48:55.946, 	1, 	2, 	22.7915, 	24.2488, 	1, 	4, 	3.04, 	(-0.310133,-0.742395);
